ID,startBin#,endBin#,width(bins),totalSpikeCount,peakBin,peakHeight(spikes),Interval(bins)
3864,5297595,5297618,24,101092,5297608,6852,307
3865,5298604,5298627,24,101509,5298617,7113,1009
3866,5300629,5300652,24,101283,5300642,6926,2025
3867,5301120,5301143,24,101306,5301132,6911,490
3868,5301417,5301441,25,99304,5301430,6576,298
3869,5302226,5302250,25,101297,5302239,7003,809
3870,5302949,5302972,24,101277,5302961,6997,722
3871,5303482,5303505,24,101320,5303494,6941,533
3872,5304310,5304333,24,101270,5304323,6970,829
3873,5304608,5304632,25,99504,5304621,6669,298
3874,5305625,5305648,24,101246,5305638,6990,1017
3875,5306332,5306355,24,101261,5306345,6972,707
3876,5307339,5307362,24,101272,5307351,6940,1006
3877,5308732,5308755,24,101286,5308745,6934,1394
3878,5310419,5310443,25,100822,5310432,6874,1687
3879,5310746,5310770,25,98940,5310759,6586,327
3880,5311791,5311814,24,100742,5311803,6873,1044
3881,5313145,5313169,25,100812,5313158,6878,1355
3882,5315156,5315180,25,100809,5315169,6880,2011
3883,5315852,5315875,24,100799,5315864,6820,695
3884,5317506,5317529,24,100786,5317519,6794,1655
3885,5318090,5318114,25,100854,5318103,6898,584
3886,5318851,5318875,25,100814,5318864,6862,761
3887,5319757,5319780,24,100742,5319769,6843,905
3888,5320940,5320964,25,100616,5320953,6841,1184
3889,5322134,5322158,25,100667,5322147,6836,1194
3890,5322966,5322990,25,100672,5322979,6840,832
3891,5324234,5324257,24,100569,5324246,6776,1267
3892,5325251,5325275,25,100624,5325264,6819,1018
3893,5326055,5326078,24,100551,5326067,6782,803
3894,5327273,5327297,25,100670,5327286,6831,1219
3895,5327938,5327962,25,100669,5327951,6806,665
3896,5328747,5328771,25,100644,5328760,6854,809
3897,5329276,5329300,25,100669,5329289,6778,529
3898,5330214,5330238,25,100471,5330227,6817,938
3899,5331256,5331280,25,100464,5331269,6818,1042
3900,5333841,5333865,25,100470,5333854,6778,2585
3901,5335572,5335596,25,100442,5335585,6760,1731
3902,5336469,5336493,25,100447,5336482,6786,897
3903,5336990,5337014,25,100291,5337003,6703,521
3904,5338724,5338748,25,100444,5338737,6813,1734
3905,5339849,5339873,25,100443,5339862,6726,1125
3906,5341240,5341264,25,100911,5341253,6826,1391
3907,5343899,5343923,25,100875,5343912,6849,2659
3908,5344431,5344455,25,101014,5344444,6855,532
3909,5345519,5345543,25,100907,5345532,6869,1088
3910,5347212,5347236,25,100877,5347225,6840,1693
3911,5348749,5348773,25,100940,5348762,6892,1537
3912,5351320,5351344,25,101437,5351333,7003,2571
3913,5351647,5351671,25,100323,5351660,6771,327
3914,5352340,5352363,24,101401,5352352,6964,692
3915,5352911,5352934,24,101397,5352923,6939,571
3916,5353771,5353794,24,101400,5353783,6929,860
3917,5354929,5354952,24,101396,5354941,6941,1158
3918,5356978,5357002,25,101399,5356991,7035,2050
3919,5357244,5357269,26,95363,5357258,6275,267
3920,5357824,5357848,25,101412,5357837,6976,579
3921,5358993,5359016,24,101417,5359005,6891,1168
3922,5363749,5363772,24,101269,5363761,6947,4756
3923,5364140,5364164,25,101158,5364153,6833,392
3924,5366841,5366865,25,101334,5366854,6966,2701
3925,5368223,5368247,25,101333,5368236,6987,1382
3926,5369663,5369687,25,101350,5369676,6949,1440
3927,5370380,5370403,24,101442,5370392,7051,716
3928,5371111,5371134,24,101495,5371123,7001,731
3929,5372482,5372506,25,101533,5372495,7095,1372
3930,5374790,5374813,24,101493,5374803,7046,2308
3931,5375193,5375216,24,101394,5375206,6905,403
3932,5375826,5375849,24,101494,5375839,7009,633
3933,5379980,5380003,24,101487,5379993,7071,4154
3934,5380432,5380455,24,101491,5380444,7064,451
3935,5381855,5381878,24,101506,5381868,7070,1424
3936,5382741,5382763,23,101485,5382753,7147,885
3937,5386395,5386418,24,101553,5386408,7115,3655
3938,5386759,5386782,24,101395,5386772,7005,364
3939,5387468,5387491,24,101530,5387480,7134,708
3940,5388772,5388795,24,101489,5388784,7129,1304
3941,5390968,5390991,24,101592,5390981,7136,2197
3942,5391709,5391732,24,101574,5391721,7131,740
3943,5392443,5392465,23,101546,5392455,7217,734
3944,5392724,5392747,24,101259,5392737,6962,282
3945,5393496,5393519,24,101568,5393509,7129,772
3946,5395088,5395111,24,101604,5395100,7171,1591
3947,5395925,5395947,23,101549,5395937,7240,837
3948,5397442,5397465,24,101616,5397455,7192,1518
3949,5400130,5400152,23,101711,5400142,7296,2687
3950,5400814,5400837,24,101676,5400826,7195,684
3951,5402482,5402505,24,101714,5402494,7238,1668
3952,5402749,5402773,25,101585,5402762,6970,268
3953,5406442,5406465,24,101742,5406455,7245,3693
3954,5408250,5408272,23,101646,5408262,7244,1807
3955,5410206,5410228,23,103357,5410218,7415,1956
3956,5412092,5412115,24,103392,5412104,7421,1886
3957,5412857,5412879,23,103189,5412869,7502,765
3958,5413603,5413625,23,103114,5413615,7500,746
3959,5413993,5414015,23,101605,5414005,7276,390
3960,5414700,5414723,24,103027,5414712,7426,707
3961,5415844,5415866,23,103435,5415856,7516,1144
3962,5416133,5416156,24,102173,5416145,7110,289
3963,5417631,5417654,24,103401,5417644,7432,1499
3964,5418264,5418286,23,102808,5418276,7444,632
3965,5419049,5419071,23,103166,5419061,7465,785
3966,5419606,5419628,23,102378,5419618,7380,557
3967,5420740,5420762,23,101681,5420752,7279,1134
3968,5421305,5421328,24,101598,5421317,7175,565
3969,5421548,5421572,25,99855,5421561,6775,244
3970,5421877,5421900,24,101491,5421890,7021,329
3971,5422655,5422677,23,101654,5422667,7251,777
3972,5423782,5423804,23,101659,5423794,7296,1127
3973,5424892,5424914,23,101665,5424904,7293,1110
3974,5425942,5425965,24,101718,5425954,7273,1050
3975,5429830,5429853,24,101745,5429842,7231,3888
3976,5431474,5431497,24,101698,5431487,7187,1645
3977,5432114,5432136,23,101609,5432126,7273,639
3978,5432817,5432840,24,101700,5432829,7304,703
3979,5434675,5434697,23,101709,5434687,7240,1858
3980,5435816,5435839,24,101700,5435828,7235,1141
3981,5437076,5437098,23,101675,5437088,7278,1260
3982,5438622,5438644,23,101687,5438634,7277,1546
3983,5439944,5439967,24,101714,5439956,7241,1322
3984,5446708,5446730,23,102089,5446720,7350,6764
3985,5447542,5447564,23,102041,5447554,7338,834
3986,5448205,5448227,23,101887,5448217,7381,663
3987,5448877,5448900,24,101969,5448889,7306,672
3988,5449707,5449730,24,102095,5449720,7322,831
3989,5450024,5450047,24,102156,5450037,7284,317
3990,5451132,5451155,24,106817,5451144,7735,1107
3991,5451740,5451762,23,105734,5451752,7710,608
3992,5452567,5452590,24,106752,5452579,7750,827
3993,5454258,5454280,23,106750,5454270,7767,1691
3994,5454980,5455002,23,106444,5454992,7791,722
3995,5456870,5456892,23,106814,5456882,7796,1890
3996,5459534,5459556,23,106783,5459546,7829,2664
3997,5461509,5461531,23,108451,5461521,7961,1975
3998,5462167,5462189,23,107873,5462179,7837,658
3999,5463065,5463088,24,108417,5463078,7895,899
4000,5463453,5463476,24,102601,5463466,7370,388
4001,5464214,5464236,23,108216,5464226,7945,760
4002,5465891,5465913,23,108430,5465903,7981,1677
4003,5466307,5466330,24,103247,5466320,7440,417
4004,5466716,5466738,23,102928,5466728,7476,408
4005,5468094,5468116,23,108336,5468106,7887,1378
4006,5468573,5468595,23,105182,5468585,7684,479
4007,5470558,5470580,23,105370,5470570,7635,1985
4008,5472232,5472255,24,105397,5472245,7601,1675
4009,5473751,5473773,23,105422,5473763,7669,1518
4010,5474495,5474517,23,105116,5474507,7695,744
4011,5477044,5477066,23,105364,5477056,7640,2549
4012,5478068,5478090,23,105281,5478080,7647,1024
4013,5479128,5479150,23,105438,5479140,7653,1060
4014,5481111,5481133,23,108998,5481123,8001,1983
4015,5481429,5481452,24,102344,5481441,7278,318
4016,5482569,5482592,24,108973,5482581,7941,1140
4017,5483116,5483139,24,107627,5483129,7791,548
4018,5483476,5483498,23,102466,5483488,7352,359
4019,5483868,5483890,23,103016,5483880,7428,392
4020,5485757,5485779,23,109023,5485769,8021,1889
4021,5487019,5487041,23,108921,5487031,8005,1262
4022,5487393,5487416,24,102691,5487405,7384,374
4023,5490153,5490176,24,108659,5490165,7938,2760
4024,5491043,5491065,23,108545,5491055,7972,890
4025,5496511,5496533,23,108680,5496523,7929,5468
4026,5496819,5496842,24,102345,5496831,7212,308
4027,5497292,5497315,24,105302,5497304,7619,473
4028,5499228,5499250,23,108577,5499240,7906,1936
4029,5499814,5499836,23,107509,5499826,7848,586
4030,5501993,5502014,22,110002,5502004,8105,2178
4031,5503470,5503492,23,110092,5503482,8147,1478
4032,5504577,5504599,23,110062,5504588,8049,1106
4033,5505192,5505214,23,109803,5505204,8153,616
4034,5510408,5510430,23,110615,5510420,8331,5216
4035,5511076,5511098,23,110571,5511088,8303,668
4036,5511738,5511759,22,110519,5511749,8284,661
4037,5514087,5514109,23,110573,5514099,8298,2350
4038,5514597,5514619,23,110450,5514609,8258,510
4039,5515430,5515452,23,110563,5515442,8266,833
4040,5516221,5516243,23,110592,5516233,8322,791
4041,5516513,5516535,23,103116,5516525,7508,292
4042,5519354,5519375,22,110552,5519365,8296,2840
4043,5519600,5519622,23,102430,5519612,7348,247
4044,5520107,5520129,23,110110,5520119,8109,507
4045,5520388,5520410,23,102564,5520400,7380,281
4046,5521395,5521417,23,110413,5521407,8235,1007
4047,5522375,5522396,22,110386,5522387,8138,980
4048,5522950,5522972,23,110334,5522962,8224,575
4049,5523847,5523869,23,110492,5523859,8264,897
4050,5524182,5524204,23,103884,5524194,7545,335
4051,5524603,5524625,23,108859,5524615,8033,421
4052,5525134,5525156,23,110237,5525146,8218,531
4053,5525726,5525748,23,110387,5525738,8141,592
4054,5526711,5526733,23,110434,5526723,8272,985
4055,5527690,5527712,23,110449,5527702,8262,979
4056,5528030,5528052,23,104166,5528042,7655,340
4057,5528296,5528319,24,102480,5528308,7288,266
4058,5528617,5528640,24,103386,5528629,7484,321
4059,5529464,5529486,23,110447,5529476,8165,847
4060,5530939,5530961,23,108374,5530951,7972,1475
4061,5531365,5531387,23,103351,5531377,7496,426
4062,5531740,5531762,23,102283,5531752,7403,375
4063,5533978,5534000,23,108360,5533990,7961,2238
4064,5535089,5535112,24,108346,5535101,7871,1111
4065,5535831,5535853,23,108187,5535843,7927,742
4066,5537717,5537739,23,108396,5537729,7894,1886
4067,5539377,5539399,23,108478,5539389,7980,1660
4068,5540670,5540692,23,109415,5540682,7981,1293
4069,5541293,5541315,23,108877,5541305,7968,623
4070,5542947,5542969,23,109384,5542959,8030,1654
4071,5544647,5544669,23,109369,5544659,7960,1700
4072,5546511,5546533,23,109405,5546523,8009,1864
4073,5547691,5547713,23,109380,5547703,8033,1180
4074,5549524,5549546,23,109432,5549536,8010,1833
4075,5550723,5550745,23,110242,5550735,8190,1199
4076,5551216,5551238,23,109420,5551228,8036,493
4077,5552005,5552026,22,110178,5552016,8099,788
4078,5552560,5552582,23,109897,5552572,8149,556
4079,5553290,5553312,23,110214,5553302,8170,730
4080,5553778,5553800,23,109381,5553790,8012,488
4081,5555734,5555755,22,110240,5555745,8129,1955
4082,5556895,5556917,23,110250,5556907,8155,1162
4083,5557434,5557456,23,109804,5557446,8105,539
4084,5557669,5557692,24,102359,5557682,7173,236
4085,5559247,5559269,23,110233,5559259,8147,1577
4086,5559669,5559691,23,107591,5559681,7863,422
4087,5561327,5561349,23,107316,5561339,7808,1658
4088,5562770,5562792,23,107400,5562782,7803,1443
4089,5564890,5564912,23,107292,5564902,7804,2120
4090,5565750,5565772,23,107210,5565762,7827,860
4091,5567399,5567421,23,107362,5567411,7832,1649
4092,5567875,5567897,23,103794,5567887,7548,476
4093,5568747,5568769,23,107293,5568759,7825,872
4094,5571277,5571299,23,109760,5571289,8121,2530
4095,5571806,5571828,23,108636,5571818,7962,529
4096,5575322,5575344,23,109719,5575333,8015,3515
4097,5575627,5575649,23,102429,5575639,7326,306
4098,5576531,5576552,22,109647,5576542,8045,903
4099,5580424,5580446,23,110532,5580436,8325,3894
4100,5585218,5585240,23,110574,5585230,8228,4794
4101,5585544,5585566,23,104042,5585556,7643,326
4102,5586501,5586523,23,110543,5586513,8269,957
4103,5588898,5588920,23,110548,5588910,8306,2397
4104,5590124,5590145,22,110586,5590136,8340,1226
4105,5590473,5590495,23,109469,5590485,8165,349
4106,5591603,5591624,22,110578,5591615,8399,1130
4107,5592049,5592071,23,110553,5592061,8342,446
4108,5592284,5592307,24,102516,5592297,7349,236
4109,5596013,5596034,22,110637,5596024,8431,3727
4110,5596737,5596758,22,110598,5596748,8413,724
4111,5596938,5596961,24,102262,5596950,7156,202
4112,5597639,5597660,22,110580,5597651,8364,701
4113,5598316,5598338,23,110625,5598328,8422,677
4114,5599088,5599109,22,110642,5599099,8354,771
4115,5600512,5600533,22,110529,5600523,8255,1424
4116,5601468,5601489,22,110500,5601479,8226,956
4117,5602672,5602694,23,110552,5602684,8298,1205
4118,5604209,5604230,22,110559,5604220,8264,1536
4119,5605002,5605024,23,110542,5605014,8271,794
4120,5605646,5605668,23,110545,5605658,8259,644
4121,5606140,5606162,23,110429,5606152,8209,494
4122,5607189,5607211,23,110574,5607201,8284,1049
4123,5608997,5609019,23,110565,5609009,8321,1808
4124,5609890,5609911,22,110511,5609901,8212,892
4125,5610736,5610758,23,110372,5610748,8187,847
4126,5611513,5611535,23,110370,5611525,8199,777
4127,5612120,5612142,23,110274,5612132,8185,607
4128,5613873,5613895,23,110391,5613885,8193,1753
4129,5614216,5614238,23,103681,5614228,7541,343
4130,5614886,5614908,23,110294,5614898,8231,670
4131,5615708,5615730,23,110370,5615720,8199,822
4132,5617198,5617219,22,110300,5617209,8142,1489
4133,5618569,5618591,23,110368,5618581,8217,1372
4134,5619320,5619342,23,110372,5619332,8113,751
4135,5620669,5620691,23,109651,5620681,8107,1349
4136,5621466,5621488,23,109574,5621478,8066,797
4137,5622676,5622698,23,109595,5622688,8097,1210
4138,5623146,5623168,23,106898,5623158,7736,470
4139,5624443,5624465,23,109660,5624455,8049,1297
4140,5625285,5625307,23,109570,5625296,7980,841
4141,5625685,5625708,24,104049,5625697,7496,401
4142,5626062,5626084,23,103117,5626074,7448,377
4143,5628762,5628784,23,109665,5628774,8097,2700
4144,5629257,5629279,23,107703,5629269,7845,495
4145,5631134,5631157,24,107316,5631147,7784,1878
4146,5631885,5631907,23,106922,5631897,7736,750
4147,5634540,5634562,23,107158,5634552,7773,2655
4148,5635862,5635884,23,107275,5635874,7909,1322
4149,5637794,5637816,23,107157,5637806,7841,1932
4150,5638118,5638141,24,101949,5638130,7255,324
4151,5638718,5638740,23,105915,5638730,7730,600
4152,5640166,5640188,23,109835,5640178,8033,1448
4153,5641432,5641454,23,109823,5641444,8108,1266
4154,5642582,5642604,23,109781,5642594,8071,1150
4155,5643381,5643403,23,109748,5643393,8019,799
4156,5643836,5643858,23,106871,5643848,7827,455
4157,5644130,5644152,23,102375,5644142,7333,294
4158,5645286,5645308,23,109797,5645298,8107,1156
4159,5645952,5645974,23,109575,5645964,8060,666
4160,5646581,5646603,23,109494,5646593,8099,629
4161,5647074,5647096,23,108073,5647086,7904,493
4162,5648545,5648567,23,109862,5648557,8133,1471
4163,5650057,5650080,24,105782,5650069,7609,1512
4164,5650311,5650334,24,102289,5650323,7104,254
4165,5651585,5651607,23,105834,5651597,7633,1274
4166,5654490,5654512,23,105661,5654502,7659,2905
4167,5656100,5656122,23,105613,5656112,7722,1610
4168,5658128,5658150,23,105836,5658140,7651,2028
4169,5658929,5658951,23,105551,5658941,7634,801
4170,5659184,5659207,24,102278,5659197,7140,256
4171,5659573,5659595,23,101840,5659585,7316,388
4172,5661058,5661081,24,105391,5661070,7598,1485
4173,5661891,5661913,23,105049,5661903,7591,833
4174,5662541,5662563,23,104552,5662553,7586,650
4175,5663119,5663141,23,103931,5663131,7556,578
4176,5663425,5663448,24,101916,5663438,7264,307
4177,5663704,5663727,24,102181,5663717,7147,279
4178,5665251,5665273,23,105247,5665263,7635,1546
4179,5666372,5666394,23,105239,5666384,7672,1121
4180,5667499,5667521,23,105364,5667511,7693,1127
4181,5667924,5667946,23,102021,5667936,7326,425
4182,5668560,5668583,24,104579,5668572,7515,636
4183,5669289,5669311,23,104898,5669301,7611,729
4184,5671282,5671305,24,102124,5671294,7272,1993
4185,5671487,5671511,25,94113,5671500,6275,206
4186,5673294,5673316,23,102071,5673306,7324,1806
4187,5674781,5674803,23,102072,5674793,7342,1487
4188,5675446,5675468,23,101935,5675458,7281,665
4189,5676863,5676886,24,102108,5676875,7238,1417
4190,5677166,5677190,25,101546,5677179,7094,304
4191,5678128,5678151,24,102106,5678140,7249,961
4192,5680450,5680472,23,102827,5680462,7426,2322
4193,5682047,5682069,23,102915,5682059,7402,1597
4194,5683521,5683543,23,102898,5683533,7454,1474
4195,5684195,5684218,24,102683,5684207,7339,674
4196,5685056,5685078,23,102823,5685068,7410,861
4197,5685684,5685706,23,102451,5685696,7397,628
4198,5686007,5686030,24,101556,5686020,7197,324
4199,5686682,5686704,23,102653,5686694,7452,674
4200,5687120,5687142,23,101660,5687132,7300,438
4201,5687509,5687531,23,101558,5687521,7258,389
4202,5688106,5688128,23,102398,5688118,7345,597
4203,5689144,5689166,23,102845,5689156,7429,1038
4204,5689499,5689521,23,101529,5689511,7221,355
4205,5689843,5689865,23,101512,5689855,7208,344
4206,5690938,5690961,24,101662,5690951,7152,1096
4207,5691944,5691966,23,101632,5691956,7236,1005
4208,5695459,5695481,23,101575,5695471,7242,3515
4209,5695711,5695735,25,99905,5695724,6809,253
4210,5696791,5696814,24,101637,5696803,7168,1079
4211,5697757,5697780,24,101616,5697770,7206,967
4212,5698071,5698094,24,101452,5698084,7011,314
4213,5699101,5699123,23,101572,5699113,7229,1029
4214,5701123,5701146,24,101852,5701135,7263,2022
4215,5701466,5701489,24,101450,5701479,7071,344
4216,5702861,5702884,24,101844,5702874,7225,1395
4217,5703712,5703734,23,101789,5703724,7317,850
4218,5706436,5706459,24,101814,5706448,7257,2724
4219,5707600,5707623,24,101818,5707613,7220,1165
4220,5707979,5708002,24,101491,5707991,7130,378
4221,5710188,5710210,23,102983,5710200,7437,2209
4222,5710661,5710683,23,101825,5710673,7308,473
4223,5711576,5711598,23,102997,5711588,7398,915
4224,5712244,5712266,23,102573,5712256,7321,668
4225,5713537,5713560,24,103025,5713550,7387,1294
4226,5714246,5714268,23,102737,5714258,7447,708
4227,5716041,5716063,23,102939,5716053,7436,1795
4228,5717265,5717287,23,103024,5717277,7473,1224
4229,5719931,5719954,24,102977,5719943,7397,2666
4230,5720948,5720971,24,102857,5720960,7392,1017
4231,5721660,5721682,23,102742,5721672,7420,712
4232,5722329,5722351,23,102559,5722341,7369,669
4233,5722899,5722922,24,102236,5722912,7309,571
4234,5724688,5724710,23,102798,5724700,7436,1788
4235,5725039,5725062,24,101541,5725051,7114,351
4236,5725544,5725567,24,101961,5725557,7300,506
4237,5725988,5726010,23,101677,5726000,7297,443
4238,5726559,5726581,23,102227,5726571,7400,571
4239,5726858,5726881,24,101721,5726871,7163,300
4240,5727726,5727748,23,102788,5727738,7395,867
4241,5728130,5728153,24,101618,5728143,7223,405
4242,5729066,5729088,23,102845,5729078,7416,935
4243,5730037,5730059,23,101610,5730049,7235,971
4244,5730588,5730611,24,101573,5730600,7176,551
